File Name,Date Modified,Date Created,Kind,Size,Files,Path,Parent Folder,Location,Comments,Description,Tags,WhereFrom,Version,Pages,Authors/Artist,Title,Album,Track NO,Genre,Year,Duration,Audio BitRate,Encoding App,Audio Sample Rate,Audio Channels,Dimensions,Width,Height,Total Pixels,Height DPI,Width DPI,Color Space,Color Profile,Alpha Channel,Creator,Video BitRate,Total BitRate,Codecs,Date Added,MD5 Checksum,SHA256 Checksum,Latitude,Longitude,MapsURL
Premiere Pro_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,305 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Premiere Pro/Premiere Pro_uninstall_animated.png,Adobe_Premiere Pro,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Premiere Pro,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Adobe_Premiere Rush,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Premiere Rush,Adobe,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Premiere Rush,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Premiere Rush_AdobePremiereRush.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,25 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Premiere Rush/Premiere Rush_AdobePremiereRush.png,Adobe_Premiere Rush,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Premiere Rush,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Premiere Rush_install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,26 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Premiere Rush/Premiere Rush_install.png,Adobe_Premiere Rush,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Premiere Rush,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Premiere Rush_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,32 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Premiere Rush/Premiere Rush_uninstall.png,Adobe_Premiere Rush,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Premiere Rush,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Premiere Rush_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,334 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Premiere Rush/Premiere Rush_uninstall_animated.png,Adobe_Premiere Rush,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Premiere Rush,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Adobe_Substance 3D.073,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Substance 3D.073,Adobe,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Substance 3D.073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Substance 3D.073_AdobeSubstance3D.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,37 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Substance 3D.073/Substance 3D.073_AdobeSubstance3D.png,Adobe_Substance 3D.073,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Substance 3D.073,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Substance 3D.073_install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,37 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Substance 3D.073/Substance 3D.073_install.png,Adobe_Substance 3D.073,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Substance 3D.073,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Substance 3D.073_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,43 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Substance 3D.073/Substance 3D.073_uninstall.png,Adobe_Substance 3D.073,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Substance 3D.073,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Substance 3D.073_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,432 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Substance 3D.073/Substance 3D.073_uninstall_animated.png,Adobe_Substance 3D.073,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_Substance 3D.073,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Adobe_XD,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_XD,Adobe,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_XD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
XD_AdobeXD.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,33 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_XD/XD_AdobeXD.png,Adobe_XD,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_XD,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
XD_install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,33 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_XD/XD_install.png,Adobe_XD,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_XD,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
XD_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,40 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_XD/XD_uninstall.png,Adobe_XD,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_XD,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
XD_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,400 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_XD/XD_uninstall_animated.png,Adobe_XD,/Users/russ/Documents/GitHub/Russ/Icons/Adobe/Adobe_XD,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Adobe_Creative_Cloud_Desktop,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Adobe_Creative_Cloud_Desktop,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Adobe_Creative_Cloud_Desktop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
AdobeCC.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,24 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe_Creative_Cloud_Desktop/AdobeCC.png,Adobe_Creative_Cloud_Desktop,/Users/russ/Documents/GitHub/Russ/Icons/Adobe_Creative_Cloud_Desktop,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Adobe_Creative_Cloud_Desktop_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,22 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe_Creative_Cloud_Desktop/Adobe_Creative_Cloud_Desktop_uninstall.png,Adobe_Creative_Cloud_Desktop,/Users/russ/Documents/GitHub/Russ/Icons/Adobe_Creative_Cloud_Desktop,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Adobe_Creative_Cloud_Desktop_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,182 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Adobe_Creative_Cloud_Desktop/Adobe_Creative_Cloud_Desktop_uninstall_animated.png,Adobe_Creative_Cloud_Desktop,/Users/russ/Documents/GitHub/Russ/Icons/Adobe_Creative_Cloud_Desktop,,,,,,,,,,,,,,,,,,128 x 128,128,128,16384,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Airtame,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Airtame,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Airtame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Airtame.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,31 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Airtame/Airtame.png,Airtame,/Users/russ/Documents/GitHub/Russ/Icons/Airtame,,,,,,,,,,,,,,,,,,300 x 300,300,300,90000,72,72,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Alfred,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Alfred,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Alfred,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Alfred.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,143 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Alfred/Alfred.png,Alfred,/Users/russ/Documents/GitHub/Russ/Icons/Alfred,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,72,72,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Android_Studio,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/Android_Studio,Icons,/Users/russ/Documents/GitHub/Russ/Icons/Android_Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
Android_Studio_Install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,56 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Android_Studio/Android_Studio_Install.png,Android_Studio,/Users/russ/Documents/GitHub/Russ/Icons/Android_Studio,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Android_Studio_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,62 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/Android_Studio/Android_Studio_uninstall.png,Android_Studio,/Users/russ/Documents/GitHub/Russ/Icons/Android_Studio,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
Android_Studio_uninstall_animated.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,1.5 MB,1,/Users/russ/Documents/GitHub/Russ/Icons/Android_Studio/Android_Studio_uninstall_animated.png,Android_Studio,/Users/russ/Documents/GitHub/Russ/Icons/Android_Studio,,,,,,,,,,,,,,,,,,1024 x 1024,1024,1024,1048576,,,RGB,Color LCD,1,,,,,2023-02-22 12:10:41 +0000,,,,,
AppCleaner,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/AppCleaner,Icons,/Users/russ/Documents/GitHub/Russ/Icons/AppCleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
AppCleaner.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,88 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/AppCleaner/AppCleaner.png,AppCleaner,/Users/russ/Documents/GitHub/Russ/Icons/AppCleaner,,,,,,,,,,,,,,,,,,300 x 300,300,300,90000,72,72,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
AppCode,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/AppCode,Icons,/Users/russ/Documents/GitHub/Russ/Icons/AppCode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
AppCode.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,69 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/AppCode/AppCode.png,AppCode,/Users/russ/Documents/GitHub/Russ/Icons/AppCode,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
App_Store,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Folder,Zero KB,,/Users/russ/Documents/GitHub/Russ/Icons/App_Store,Icons,/Users/russ/Documents/GitHub/Russ/Icons/App_Store,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-22 12:10:41 +0000,,,,,
App_Store_install.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,19 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/App_Store/App_Store_install.png,App_Store,/Users/russ/Documents/GitHub/Russ/Icons/App_Store,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
App_Store_uninstall.png,2023-02-22 12:10:41 +0000,2023-02-22 12:10:41 +0000,Png Image,24 KB,1,/Users/russ/Documents/GitHub/Russ/Icons/App_Store/App_Store_uninstall.png,App_Store,/Users/russ/Documents/GitHub/Russ/Icons/App_Store,,,,,,,,,,,,,,,,,,512 x 512,512,512,262144,,,RGB,sRGB IEC61966-2.1,1,,,,,2023-02-22 12:10:41 +0000,,,,,
